date,sameday,3lag,7lag,14lag,lat,long,ws,air_temp,atmos_pres,visibility,dew_point,RH,
15-Jun,0.479046364,3.056643479,7.23506156,13.41337483,32.5,45.8166666,2,36.36,1003.3,10000,11.46,24.68,Wasit
16-Jun,0.755955531,3.128168658,0.754888328,0.224124389,32.5,45.8166666,3.17,37.38,1000.96,10000,9.91,20.69,Wasit
17-Jun,1.150047631,0.746514742,1.555300607,0.158115911,32.5,45.8166666,5.57,34.85,1000.74,9500,7.39,18.94,Wasit
18-Jun,1.395431423,0.479046364,7.39997577,3.755558013,32.5,45.8166666,5.2,34.13,999,9333.33,8.03,21.85,Wasit
19-Jun,1.226127211,0.755955531,3.056643479,4.178495015,32.5,45.8166666,3.33,34.26,999.37,10000,8.64,21.71,Wasit
20-Jun,1.75693555,1.150047631,3.128168658,4.090817916,32.5,45.8166666,3.17,33.97,1000.69,10000,6.43,19.86,Wasit
21-Jun,2.513971886,1.395431423,0.746514742,7.649564545,32.5,45.8166666,4.67,32.18,1002.91,10000,13.01,32.7,Wasit
22-Jun,1.079652924,1.226127211,0.479046364,7.23506156,32.5,45.8166666,4.8,31.43,1003.65,9666.67,10.7,29.8,Wasit
23-Jun,0.434442519,1.75693555,0.755955531,0.754888328,32.5,45.8166666,5,35.97,1001.11,8857.14,4.93,16.47,Wasit
24-Jun,1.962364277,2.513971886,1.150047631,1.555300607,32.5,45.8166666,7,35.9,1001.83,8500,4.2,14.32,Wasit
25-Jun,2.141874636,1.079652924,1.395431423,7.39997577,32.5,45.8166666,5,35.49,1002.13,10000,9.17,20.74,Wasit
26-Jun,1.525060034,0.434442519,1.226127211,3.056643479,32.5,45.8166666,3.33,35.73,1000.59,10000,10.05,23.41,Wasit
27-Jun,0.534137814,1.962364277,1.75693555,3.128168658,32.5,45.8166666,5.5,39.45,1000.18,9333.33,3.17,11.73,Wasit
28-Jun,0.64675179,2.141874636,2.513971886,0.746514742,32.5,45.8166666,2.75,36.05,998.99,10000,8.6,20.39,Wasit
29-Jun,0.453254825,1.525060034,1.079652924,0.479046364,32.5,45.8166666,6,35.78,996.74,9000,10.95,24.93,Wasit
30-Jun,0.30920567,0.534137814,0.434442519,0.755955531,32.5,45.8166666,3,38.04,996.58,10000,11.16,22.31,Wasit
1-Jul,0.963640163,0.64675179,1.962364277,1.150047631,32.5,45.8166666,2,37.54,996.76,10000,12.73,24.99,Wasit
2-Jul,0.460132125,0.453254825,2.141874636,1.395431423,32.5,45.8166666,3.33,36.3,999.17,10000,13.73,28.13,Wasit
3-Jul,0.797120885,0.30920567,1.525060034,1.226127211,32.5,45.8166666,5.67,38.43,1000.69,10000,8.17,17.95,Wasit
4-Jul,2.031777081,0.963640163,0.534137814,1.75693555,32.5,45.8166666,5.29,37.03,997.81,9714.29,7.09,17.29,Wasit
5-Jul,0.848004694,0.460132125,0.64675179,2.513971886,32.5,45.8166666,6,39.24,993,8400,6.74,15.36,Wasit
6-Jul,0.486659373,0.797120885,0.453254825,1.079652924,32.5,45.8166666,3.4,39.23,992.37,10000,11.71,20.51,Wasit
8-Jul,1.449346411,0.848004694,0.963640163,1.962364277,32.5,45.8166666,2,38.4,996.08,9600,14.76,27.86,Wasit
9-Jul,1.381285871,0.486659373,0.460132125,2.141874636,32.5,45.8166666,2.5,38.9,996.68,10000,14.48,24.73,Wasit
10-Jul,5.072078711,0.283909711,0.797120885,1.525060034,32.5,45.8166666,2.5,36.5,997.23,10000,13.35,26.04,Wasit
11-Jul,1.445282336,1.449346411,2.031777081,0.534137814,32.5,45.8166666,3.67,41.65,996.43,10000,10.2,15.69,Wasit
12-Jul,1.328137213,1.381285871,0.848004694,0.64675179,32.5,45.8166666,5.43,37.78,996.23,9250,9.81,20.41,Wasit
13-Jul,0.485423581,5.072078711,0.486659373,0.453254825,32.5,45.8166666,2.6,39.47,995.57,10000,12,21.21,Wasit
15-Jul,1.290736318,1.328137213,1.449346411,0.963640163,32.5,45.8166666,4.25,38.58,999.47,10000,10.8,21.76,Wasit
16-Jul,0.410595484,0.485423581,1.381285871,0.460132125,32.5,45.8166666,6,38.23,996,9428.57,9.7,18.48,Wasit
17-Jul,0.969705105,1.565798197,5.072078711,0.797120885,32.5,45.8166666,4,38.82,995.42,10000,8.94,17.08,Wasit
18-Jul,1.052761134,1.290736318,1.445282336,2.031777081,32.5,45.8166666,5,38.93,998.49,9000,4.13,13.09,Wasit
19-Jul,0.927693442,0.410595484,1.328137213,0.848004694,32.5,45.8166666,4.63,39.63,1000,9500,3.78,11.92,Wasit
20-Jul,0.288567313,0.969705105,0.485423581,0.486659373,32.5,45.8166666,6.8,36.84,999.02,9200,4.64,14.66,Wasit
21-Jul,1.042445296,1.052761134,1.565798197,0.283909711,32.5,45.8166666,6.8,43.36,994.54,7600,3.9,9.85,Wasit
22-Jul,1.7013527,0.927693442,1.290736318,1.449346411,32.5,45.8166666,2.25,39.08,995.96,10000,12.26,21.11,Wasit
23-Jul,1.087460541,0.288567313,0.410595484,1.381285871,32.5,45.8166666,4.4,39.41,997.7,8857.14,19.69,33.21,Wasit
24-Jul,0.739854953,1.042445296,0.969705105,5.072078711,32.5,45.8166666,2,39.77,998.12,9000,18.78,31.93,Wasit
25-Jul,1.579327923,1.7013527,1.052761134,1.445282336,32.5,45.8166666,4,39.44,999.34,10000,21.46,36.98,Wasit
27-Jul,0.645689971,0.739854953,0.288567313,0.485423581,32.5,45.8166666,3.67,45.4,999,9333.33,8.3,11.75,Wasit
28-Jul,1.06069334,1.579327923,1.042445296,1.565798197,32.5,45.8166666,2.67,41,998.67,10000,17.11,25.56,Wasit
29-Jul,1.111254067,0.951998697,1.7013527,1.290736318,32.5,45.8166666,2.5,41,999.28,10000,20.78,32.9,Wasit
30-Jul,0.642659176,0.645689971,1.087460541,0.410595484,32.5,45.8166666,3.67,43.7,997.68,10000,10.45,16.14,Wasit
31-Jul,0.782760763,1.06069334,0.739854953,0.969705105,32.5,45.8166666,5.8,41.34,996.17,10000,8.91,15.74,Wasit
1-Aug,0.946723751,1.111254067,1.579327923,1.052761134,32.5,45.8166666,2.25,38.12,996,10000,10.02,19.51,Wasit
2-Aug,0.567291767,0.642659176,0.951998697,0.927693442,32.5,45.8166666,2.25,38.67,997.73,10000,9.52,21.28,Wasit
3-Aug,0.361191688,0.782760763,0.645689971,0.288567313,32.5,45.8166666,2.33,37.55,997.28,10000,10.16,21.1,Wasit
4-Aug,0.747914335,0.946723751,1.06069334,1.042445296,32.5,45.8166666,5,37.53,994.51,10000,7.85,17.58,Wasit
5-Aug,0.840662355,0.567291767,1.111254067,1.7013527,32.5,45.8166666,5.4,35.14,995.54,10000,12.47,28.05,Wasit
6-Aug,0.570971186,0.361191688,0.642659176,1.087460541,32.5,45.8166666,2.75,35.43,996.42,10000,13.87,30.01,Wasit
7-Aug,1.228651906,0.747914335,0.782760763,0.739854953,32.5,45.8166666,3,38.93,995.18,10000,9.25,18.04,Wasit
8-Aug,1.663593134,0.840662355,0.946723751,1.579327923,32.5,45.8166666,4.5,37.89,993.73,10000,8.33,17.52,Wasit
9-Aug,0.941473755,0.570971186,0.567291767,0.951998697,32.5,45.8166666,5.71,37.14,995.59,9428.57,10.59,20.77,Wasit
10-Aug,1.054855947,1.228651906,0.361191688,0.645689971,32.5,45.8166666,4.75,34.5,998.3,9500,11.6,26.8,Wasit
11-Aug,1.041350511,1.663593134,0.747914335,1.06069334,32.5,45.8166666,6.14,34.94,999.66,8857.14,11.87,25.49,Wasit
12-Aug,1.748683971,0.941473755,0.840662355,1.111254067,32.5,45.8166666,4.14,34.99,999.09,10000,13.98,29.5,Wasit
13-Aug,1.457094398,1.054855947,0.570971186,0.642659176,32.5,45.8166666,5.75,35.9,997.48,10000,13.58,28.44,Wasit
14-Aug,2.081887535,1.041350511,1.228651906,0.782760763,32.5,45.8166666,4.17,37.57,994.5,10000,9.82,19.39,Wasit
15-Aug,2.107400689,1.748683971,1.663593134,0.946723751,32.5,45.8166666,4.57,35.2,994.73,9500,9.24,22.05,Wasit
16-Aug,1.338101812,1.457094398,0.941473755,0.567291767,32.5,45.8166666,4.17,35.55,996.64,10000,10.13,22.34,Wasit
17-Aug,1.464401269,2.081887535,1.054855947,0.361191688,32.5,45.8166666,5.33,35.86,997.61,10000,5.43,17.03,Wasit
18-Aug,1.870008429,2.107400689,1.041350511,0.747914335,32.5,45.8166666,3.17,36.95,996.65,10000,4.93,14.49,Wasit
19-Aug,1.598757781,1.338101812,1.748683971,0.840662355,32.5,45.8166666,2.2,32.23,997.32,10000,6.92,21.75,Wasit
20-Aug,1.340406355,1.464401269,1.457094398,0.570971186,32.5,45.8166666,4.2,34.2,998.46,10000,8.04,21.17,Wasit
21-Aug,1.33966857,1.870008429,2.081887535,1.228651906,32.5,45.8166666,3.13,34.65,998.13,10000,7.08,20.3,Wasit
22-Aug,1.013155603,1.598757781,2.107400689,1.663593134,32.5,45.8166666,2,34.73,997.76,10000,8.17,21.06,Wasit
23-Aug,0.701135737,1.340406355,1.338101812,0.941473755,32.5,45.8166666,2,34.73,998.55,10000,10.97,25.04,Wasit
24-Aug,0.720384293,1.33966857,1.464401269,1.054855947,32.5,45.8166666,3.6,34.66,1000.56,10000,10.03,23.8,Wasit
25-Aug,1.10962996,1.013155603,1.870008429,1.041350511,32.5,45.8166666,4.57,34.15,1000.8,10000,5.01,17.85,Wasit
26-Aug,1.033262917,0.701135737,1.598757781,1.748683971,32.5,45.8166666,3.86,34.09,1000.24,10000,6.39,19.28,Wasit
27-Aug,1.098309334,0.720384293,1.340406355,1.457094398,32.5,45.8166666,3.17,33.48,1000.6,10000,7.44,21.69,Wasit
28-Aug,1.268316465,1.10962996,1.33966857,2.081887535,32.5,45.8166666,4.4,34.76,1000.76,10000,7.03,19.55,Wasit
29-Aug,1.438361156,1.033262917,1.013155603,2.107400689,32.5,45.8166666,4.75,35.74,1001.2,9250,6.48,17.66,Wasit
30-Aug,1.151022553,1.098309334,0.701135737,1.338101812,32.5,45.8166666,2.75,36.08,1000.63,10000,13.86,27.52,Wasit
31-Aug,0.660273129,1.268316465,0.720384293,1.464401269,32.5,45.8166666,3,36.65,1000.74,10000,15.31,29.88,Wasit
1-Sep,0.44620841,1.438361156,1.10962996,1.870008429,32.5,45.8166666,3.14,38.61,1002.43,9428.57,15.66,26.55,Wasit
2-Sep,0.905877368,1.151022553,1.033262917,1.598757781,32.5,45.8166666,2.67,37.13,1006.66,10000,16.01,29.79,Wasit
3-Sep,1.447581106,0.660273129,1.098309334,1.340406355,32.5,45.8166666,2.5,34.8,1005.7,10000,11.5,25.64,Wasit
4-Sep,1.618361824,0.44620841,1.268316465,1.33966857,32.5,45.8166666,3.25,37.9,1003.37,10000,13.28,24.11,Wasit
5-Sep,1.622601063,0.905877368,1.438361156,1.013155603,32.5,45.8166666,3.5,34.3,1002.38,9000,17.74,38.87,Wasit
6-Sep,1.38257542,1.447581106,1.151022553,0.701135737,32.5,45.8166666,2,35.23,1004.13,9500,17.48,36.74,Wasit
7-Sep,1.309816053,1.618361824,0.660273129,0.720384293,32.5,45.8166666,4.5,36.07,1005.18,9333.33,15.07,31.41,Wasit
8-Sep,1.493701273,1.622601063,0.44620841,1.10962996,32.5,45.8166666,3.8,37.89,1004.87,9714.29,12.21,22.8,Wasit
9-Sep,1.160670304,1.38257542,0.905877368,1.033262917,32.5,45.8166666,2.67,35.75,1003.4,10000,12.15,25.72,Wasit
10-Sep,1.136814903,1.309816053,1.447581106,1.098309334,32.5,45.8166666,3.25,37.17,1003.18,9666.67,10.92,22.58,Wasit
11-Sep,1.245880055,1.493701273,1.618361824,1.268316465,32.5,45.8166666,3.33,36.67,1003.22,10000,9.42,20.95,Wasit
12-Sep,1.262612382,1.160670304,1.622601063,1.438361156,32.5,45.8166666,2,34.28,1004.52,10000,10.4,23.46,Wasit
13-Sep,0.918372617,1.136814903,1.38257542,1.151022553,32.5,45.8166666,2.5,37.6,1004.96,10000,11.86,22.37,Wasit
14-Sep,0.898226304,1.245880055,1.309816053,0.660273129,32.5,45.8166666,3,36.14,1004.4,10000,8.66,19.94,Wasit
15-Sep,1.19051677,1.262612382,1.493701273,0.44620841,32.5,45.8166666,2.33,36.07,1003.95,10000,7.7,18.48,Wasit
16-Sep,1.003770225,0.918372617,1.160670304,0.905877368,32.5,45.8166666,2,34.07,1004.82,10000,8.87,22.23,Wasit
17-Sep,0.848857201,0.898226304,1.136814903,1.447581106,32.5,45.8166666,2.67,35,1006.98,10000,8.79,22.07,Wasit
18-Sep,1.216924361,1.19051677,1.245880055,1.618361824,32.5,45.8166666,2.6,34.65,1006.48,9500,10.03,24.87,Wasit
19-Sep,0.909311536,1.003770225,1.262612382,1.622601063,32.5,45.8166666,2.33,34.87,1005.09,10000,11.61,26.26,Wasit
20-Sep,0.922332815,0.848857201,0.918372617,1.38257542,32.5,45.8166666,4.4,32.55,1005.43,9333.33,11.13,29.34,Wasit
21-Sep,0.720470417,1.216924361,0.898226304,1.309816053,32.5,45.8166666,3.29,33.91,1005.11,10000,8.79,22.7,Wasit
22-Sep,1.374162905,0.909311536,1.19051677,1.493701273,32.5,45.8166666,2.75,35.78,1005.29,10000,9.91,21.97,Wasit
23-Sep,1.336528964,0.922332815,1.003770225,1.160670304,32.5,45.8166666,3.86,35.13,1005.51,10000,7.03,19.38,Wasit
24-Sep,1.443146214,0.720470417,0.848857201,1.136814903,32.5,45.8166666,2.33,31.63,1005.9,10000,9.49,27.21,Wasit
25-Sep,1.213568022,1.374162905,1.216924361,1.245880055,32.5,45.8166666,3.5,40.4,1006.5,10000,9,14.92,Wasit
27-Sep,0.905248927,1.443146214,0.922332815,0.918372617,32.5,45.8166666,4.33,32.33,1005.28,9500,9.85,26.45,Wasit
28-Sep,1.13317015,1.213568022,0.720470417,0.898226304,32.5,45.8166666,2.75,32.43,1004.93,10000,11.28,27.09,Wasit
29-Sep,0.864189775,1.27253732,1.374162905,1.19051677,32.5,45.8166666,2.33,32.4,1002.89,10000,10.84,27.4,Wasit
30-Sep,1.186006287,0.905248927,1.336528964,1.003770225,32.5,45.8166666,2,29.83,1003.96,10000,12.09,36.55,Wasit
1-Oct,1.043287525,1.13317015,1.443146214,0.848857201,32.5,45.8166666,2.8,32.63,1008.04,10000,17.66,42.41,Wasit
2-Oct,1.089403402,0.864189775,1.213568022,1.216924361,32.5,45.8166666,3,31.57,1009.9,10000,14.3,37.79,Wasit
3-Oct,0.714195579,1.186006287,1.27253732,0.909311536,32.5,45.8166666,2.5,31.38,1009.64,10000,11.58,31.38,Wasit
4-Oct,0.42837473,1.043287525,0.905248927,0.922332815,32.5,45.8166666,2.33,31.84,1008.58,10000,12.34,31.63,Wasit
5-Oct,0.430221142,1.089403402,1.13317015,0.720470417,32.5,45.8166666,2,32.4,1009,10000,11.3,28.29,Wasit
6-Oct,0.509570072,0.714195579,0.864189775,1.374162905,32.5,45.8166666,2.67,29.28,1009.98,10000,5.98,24.18,Wasit
7-Oct,0.917830469,0.42837473,1.186006287,1.336528964,32.5,45.8166666,2.2,27.58,1010.94,10000,6.89,29.85,Wasit
8-Oct,0.708559846,0.430221142,1.043287525,1.443146214,32.5,45.8166666,2.8,26.7,1013.16,10000,4.64,27.97,Wasit
9-Oct,0.411157467,0.509570072,1.089403402,1.213568022,32.5,45.8166666,2.17,26.94,1012.69,10000,4.87,26.35,Wasit
10-Oct,0.412427769,0.917830469,0.714195579,1.27253732,32.5,45.8166666,2,25.03,1012.76,10000,7.74,34.57,Wasit
11-Oct,0.460635839,0.708559846,0.42837473,0.905248927,32.5,45.8166666,2.33,26.8,1011.95,10000,8.89,36.21,Wasit
12-Oct,0.518584502,0.411157467,0.430221142,1.13317015,32.5,45.8166666,2.75,26.23,1011.44,10000,4.54,28.47,Wasit
13-Oct,1.137442726,0.412427769,0.509570072,0.864189775,32.5,45.8166666,2,26.35,1010.45,10000,3.54,26.31,Wasit
14-Oct,1.300273983,0.460635839,0.917830469,1.186006287,32.5,45.8166666,2,26.43,1011.04,10000,5.16,28.47,Wasit
15-Oct,1.032260756,0.518584502,0.708559846,1.043287525,32.5,45.8166666,2,30.17,1011.52,10000,6.88,26.03,Wasit
16-Oct,0.996351383,1.137442726,0.411157467,1.089403402,32.5,45.8166666,2,27.23,1010.81,10000,7.17,30.46,Wasit
17-Oct,1.119190797,1.300273983,0.412427769,0.714195579,32.5,45.8166666,2,28.2,1011.7,10000,8.74,31.63,Wasit
18-Oct,0.842761038,1.032260756,0.460635839,0.42837473,32.5,45.8166666,2,26.25,1012.65,10000,6.19,30.34,Wasit
19-Oct,0.752115489,0.996351383,0.518584502,0.430221142,32.5,45.8166666,3.29,25.95,1013.75,9750,2.06,23.88,Wasit
20-Oct,1.166788901,1.119190797,1.137442726,0.509570072,32.5,45.8166666,4.2,26.32,1012.4,10000,3.58,24.17,Wasit
21-Oct,1.08148399,0.842761038,1.300273983,0.917830469,32.5,45.8166666,2.5,26.7,1012.86,10000,5.63,28.02,Wasit
22-Oct,0.826545198,0.752115489,1.032260756,0.708559846,32.5,45.8166666,3.43,27.74,1013.18,10000,3.33,22.83,Wasit
23-Oct,0.699913878,1.166788901,0.996351383,0.411157467,32.5,45.8166666,3.14,26.88,1012.09,10000,1.39,21.06,Wasit
24-Oct,1.02436287,1.08148399,1.119190797,0.412427769,32.5,45.8166666,2.33,23.6,1012.4,10000,6.08,35.54,Wasit
25-Oct,0.663430979,0.826545198,0.842761038,0.460635839,32.5,45.8166666,2,24.05,1012.93,10000,7.59,37.57,Wasit
26-Oct,0.891592086,0.699913878,0.752115489,0.518584502,32.5,45.8166666,2,24.2,1014.7,10000,7.33,40.41,Wasit
27-Oct,0.846580919,1.02436287,1.166788901,1.137442726,32.5,45.8166666,2,23.74,1014.84,10000,4.41,31.69,Wasit
28-Oct,0.880878403,0.663430979,1.08148399,1.300273983,32.5,45.8166666,2,22.93,1015.55,9250,4.89,33.34,Wasit
29-Oct,0.705469558,0.891592086,0.826545198,1.032260756,32.5,45.8166666,2,22.71,1015.84,10000,7.53,42.86,Wasit
30-Oct,0.640191449,0.846580919,0.699913878,0.996351383,32.5,45.8166666,2,21.89,1016.2,9142.86,7.94,45.15,Wasit
31-Oct,0.887771207,0.880878403,1.02436287,1.119190797,32.5,45.8166666,2.25,23.7,1015.86,10000,5.73,36.38,Wasit
1-Nov,0.279177777,0.705469558,0.663430979,0.842761038,32.5,45.8166666,2.5,24.88,1016.58,10000,7.14,33.12,Wasit
2-Nov,0.435053233,0.640191449,0.891592086,0.752115489,32.5,45.8166666,3.13,26.39,1017.09,10000,8.48,33.15,Wasit
3-Nov,0.494627185,0.887771207,0.846580919,1.166788901,32.5,45.8166666,2.2,25.34,1016.67,10000,8.77,35.95,Wasit
4-Nov,0.95226827,0.279177777,0.880878403,1.08148399,32.5,45.8166666,3,25.53,1013.74,10000,9.08,36.58,Wasit
5-Nov,0.990787574,0.435053233,0.705469558,0.826545198,32.5,45.8166666,4.29,26.19,1010.47,10000,8.17,33.25,Wasit
6-Nov,0.716723813,0.494627185,0.640191449,0.699913878,32.5,45.8166666,6.38,24.68,1011.89,9500,15.46,57.51,Wasit
7-Nov,0.775468172,0.95226827,0.887771207,1.02436287,32.5,45.8166666,5.43,25.77,1013.86,9428.57,16.77,58.33,Wasit
8-Nov,0.488819492,0.990787574,0.279177777,0.663430979,32.5,45.8166666,5,25.8,1016.01,9500,15.34,53.64,Wasit
9-Nov,0.427148091,0.716723813,0.435053233,0.891592086,32.5,45.8166666,4,22.98,1017.99,9250,14.33,60.32,Wasit
10-Nov,0.490563233,0.775468172,0.494627185,0.846580919,32.5,45.8166666,2.5,22.33,1015.9,10000,16.63,71.99,Wasit
11-Nov,1.00133569,0.488819492,0.95226827,0.880878403,32.5,45.8166666,2.33,22.25,1015.69,8875,16.38,70.87,Wasit
12-Nov,0.933735001,0.427148091,0.990787574,0.705469558,32.5,45.8166666,3,20.11,1017.79,9714.29,15.66,77.06,Wasit
13-Nov,0.811721931,0.490563233,0.716723813,0.640191449,32.5,45.8166666,3.6,18.83,1018.97,8571.43,12.36,69.6,Wasit
14-Nov,0.981377743,1.00133569,0.775468172,0.887771207,32.5,45.8166666,3,19.97,1017.72,10000,7.88,47.76,Wasit
15-Nov,0.689241281,0.933735001,0.488819492,0.279177777,32.5,45.8166666,2,18.25,1016.33,10000,8.88,58.55,Wasit
17-Nov,0.819184992,0.981377743,0.490563233,0.494627185,32.5,45.8166666,2,17.83,1019.1,9666.67,10.58,63.75,Wasit
18-Nov,0.637647356,0.689241281,1.00133569,0.95226827,32.5,45.8166666,4,18.14,1019.13,10000,9.23,56.28,Wasit
19-Nov,0.594637221,0.671706869,0.933735001,0.990787574,32.5,45.8166666,2,17.33,1017.73,9750,10.03,63.89,Wasit
20-Nov,1.350218039,0.819184992,0.811721931,0.716723813,32.5,45.8166666,6,20.39,1013.83,8500,10.6,54.45,Wasit
21-Nov,0.510158967,0.637647356,0.981377743,0.775468172,32.5,45.8166666,5.14,18.93,1012.26,7500,16.15,84.45,Wasit
22-Nov,0.979693667,0.594637221,0.689241281,0.488819492,32.5,45.8166666,3.5,16.4,1016.78,7333.33,12.98,81.49,Wasit
23-Nov,0.952905154,1.350218039,0.671706869,0.427148091,32.5,45.8166666,2.75,14.77,1018.68,10000,9.08,69.11,Wasit
24-Nov,1.142473159,0.510158967,0.819184992,0.490563233,32.5,45.8166666,2,15.25,1017.94,10000,6.1,58.2,Wasit
25-Nov,0.652877816,0.979693667,0.637647356,1.00133569,32.5,45.8166666,3.75,15.63,1015.5,10000,8.1,63.44,Wasit
26-Nov,1.378267558,0.952905154,0.594637221,0.933735001,32.5,45.8166666,9.57,18.26,1012.27,9142.86,9.6,58.5,Wasit
27-Nov,1.864478974,1.142473159,1.350218039,0.811721931,32.5,45.8166666,2,18.46,1018.54,10000,9.7,58.01,Wasit
28-Nov,0.798047371,0.652877816,0.510158967,0.981377743,32.5,45.8166666,4.83,17.3,1018.19,7875,14.94,86.38,Wasit
29-Nov,1.032434863,1.378267558,0.979693667,0.689241281,32.5,45.8166666,2.86,16.71,1016.66,8285.71,14.74,88.58,Wasit
30-Nov,0.52921416,1.864478974,0.952905154,0.671706869,32.5,45.8166666,2.4,14.83,1019.81,6375,12.38,86.35,Wasit
1-Dec,0.555022117,0.798047371,1.142473159,0.819184992,32.5,45.8166666,2,14.5,1019.53,6857.14,11.69,84.13,Wasit
3-Dec,0.782838032,0.52921416,1.378267558,0.594637221,32.5,45.8166666,2,16.76,1020.43,5750,15.2,90.78,Wasit
4-Dec,0.405807331,0.555022117,1.864478974,1.350218039,32.5,45.8166666,2.2,15.87,1018.93,2214.29,13.89,88.48,Wasit
5-Dec,0.35504999,0.387323246,0.798047371,0.510158967,32.5,45.8166666,2,15.54,1015.24,6857.14,12.09,80.83,Wasit
6-Dec,0.505503868,0.782838032,1.032434863,0.979693667,32.5,45.8166666,2,13.5,1013.18,8000,10.98,85.27,Wasit
7-Dec,0.73186405,0.405807331,0.52921416,0.952905154,32.5,45.8166666,2.4,13.4,1021.17,10000,6.54,65.97,Wasit
8-Dec,0.75828954,0.35504999,0.555022117,1.142473159,32.5,45.8166666,2,12.79,1022.23,10000,6.59,68.25,Wasit
10-Dec,0.455448631,0.73186405,0.782838032,1.378267558,32.5,45.8166666,2.75,14.78,1019.66,9500,9.45,72.41,Wasit
11-Dec,0.620251589,0.75828954,0.405807331,1.864478974,32.5,45.8166666,2.33,14.23,1020.61,9500,9.6,75.45,Wasit
12-Dec,0.599166571,0.965915069,0.35504999,0.798047371,32.5,45.8166666,3.5,14.56,1021.4,10000,7.16,63.47,Wasit
13-Dec,1.147347948,0.455448631,0.505503868,1.032434863,32.5,45.8166666,3.25,16.12,1021.08,10000,7.94,60.55,Wasit
14-Dec,0.651770709,0.620251589,0.73186405,0.52921416,32.5,45.8166666,3,15.97,1017.87,9428.57,9.84,68.72,Wasit
15-Dec,0.84466552,0.599166571,0.75828954,0.555022117,32.5,45.8166666,8.57,16.98,1016.76,9500,10.28,65.71,Wasit
16-Dec,0.621575817,1.147347948,0.965915069,0.387323246,32.5,45.8166666,6,16.98,1015.21,8375,12.56,76.7,Wasit
17-Dec,0.611918266,0.651770709,0.455448631,0.782838032,32.5,45.8166666,2.33,14.01,1018.68,5025,12.16,89.4,Wasit
18-Dec,0.84076407,0.84466552,0.620251589,0.405807331,32.5,45.8166666,2.5,13.04,1020.04,3660,12.34,95.58,Wasit
19-Dec,0.839633568,0.621575817,0.599166571,0.35504999,32.5,45.8166666,3,13.11,1022.66,5300,10.1,83.72,Wasit
20-Dec,0.906570319,0.611918266,1.147347948,0.505503868,32.5,45.8166666,2,11.44,1025.06,6814.29,8.29,82.15,Wasit
21-Dec,1.044653902,0.84076407,0.651770709,0.73186405,32.5,45.8166666,2.33,12.74,1024.29,9714.29,6.73,69.76,Wasit
22-Dec,0.872103517,0.839633568,0.84466552,0.75828954,32.5,45.8166666,2.5,12.85,1021.94,9375,6.35,66.8,Wasit
23-Dec,1.359721805,0.906570319,0.621575817,0.965915069,32.5,45.8166666,4,12.74,1016.9,10000,7.09,69.32,Wasit
24-Dec,0.581648567,1.044653902,0.611918266,0.455448631,32.5,45.8166666,4.33,12.08,1016.75,8500,6.75,71.6,Wasit
25-Dec,1.829539028,0.872103517,0.84076407,0.620251589,32.5,45.8166666,2.8,10.08,1025.42,10000,-1.28,46.94,Wasit
26-Dec,1.280583845,1.359721805,0.839633568,0.599166571,32.5,45.8166666,3,8.93,1025.67,10000,-2.73,47.65,Wasit
27-Dec,1.201002929,0.581648567,0.906570319,1.147347948,32.5,45.8166666,2.4,8.6,1025.4,10000,2.49,65.96,Wasit
28-Dec,1.28411829,1.829539028,1.044653902,0.651770709,32.5,45.8166666,2.33,10.93,1025.03,10000,3.73,62.91,Wasit
29-Dec,1.972394835,1.280583845,0.872103517,0.84466552,32.5,45.8166666,2.25,12.73,1022.35,10000,2.85,53.2,Wasit
30-Dec,0.736693188,1.201002929,1.359721805,0.621575817,32.5,45.8166666,2,13.63,1020.69,10000,5.39,59.9,Wasit
31-Dec,0.934866444,1.28411829,0.581648567,0.611918266,32.5,45.8166666,2,12.8,1020.55,10000,7,69.38,Wasit
2-May,0.911141558,2.097422585,0.733872597,0.959464167,31.0166666,46.2333333,4.5,31.71,1007.99,9428.57,3.46,19.67,Ziqar
3-May,3.946872343,0.758082048,0.699914833,1.061898732,31.0166666,46.2333333,4.2,29.5,1009.65,9333.33,1.87,20.82,Ziqar
4-May,1.076909303,0.836481989,0.675075113,0.60008408,31.0166666,46.2333333,2.63,30.4,1011.21,9000,4.66,22.55,Ziqar
5-May,1.150903295,0.911141558,0.672160188,4.758756745,31.0166666,46.2333333,6.33,36.2,1006.17,5883.33,3.15,13.36,Ziqar
6-May,1.159431951,3.946872343,2.097422585,0.761664068,31.0166666,46.2333333,3.88,29.24,1009.14,5987.5,8.59,28.99,Ziqar
7-May,3.438082803,1.076909303,0.758082048,0.807853608,31.0166666,46.2333333,2.2,28.3,1012.77,9333.33,6.88,28.29,Ziqar
8-May,1.156269429,1.150903295,0.836481989,3.117745782,31.0166666,46.2333333,2.17,30.77,1012.35,10000,8.88,27.03,Ziqar
9-May,3.535383931,1.159431951,0.911141558,0.733872597,31.0166666,46.2333333,4,32.23,1007.16,7000,10.64,28.12,Ziqar
10-May,1.181448892,3.438082803,3.946872343,0.699914833,31.0166666,46.2333333,4.13,30,1012.2,6875,8.14,26.03,Ziqar
11-May,1.161471044,1.156269429,1.076909303,0.675075113,31.0166666,46.2333333,2.13,30.08,1013.39,10000,5.99,24.16,Ziqar
12-May,1.121199824,3.535383931,1.150903295,0.672160188,31.0166666,46.2333333,3.75,29.63,1012.68,8500,2.53,19.77,Ziqar
